GAME_NUM,ATL,BKN,BOS,CHA,CHI,CLE,DAL,DEN,DET,GSW,HOU,IND,LAC,LAL,MEM,MIA,MIL,MIN,NOP,NYK,OKC,ORL,PHI,PHX,POR,SAC,SAS,TOR,UTA,WAS
58,25.38095238095238,29.333333333333332,26.047619047619047,24.19047619047619,23.095238095238095,25.904761904761905,26.571428571428573,24.904761904761905,24.38095238095238,31.61904761904762,32.0,25.095238095238095,24.952380952380953,24.61904761904762,23.095238095238095,25.19047619047619,26.571428571428573,23.61904761904762,21.952380952380953,25.666666666666668,24.333333333333332,24.476190476190474,22.904761904761905,24.666666666666668,26.285714285714285,23.857142857142858,21.523809523809526,24.142857142857142,24.952380952380953,23.476190476190474
59,25.666666666666668,27.095238095238095,27.333333333333332,25.476190476190474,24.857142857142858,26.0,28.0,26.904761904761905,23.095238095238095,32.285714285714285,33.095238095238095,25.19047619047619,25.523809523809526,27.571428571428573,22.428571428571427,22.952380952380953,25.285714285714285,23.904761904761905,23.428571428571427,27.19047619047619,24.61904761904762,26.571428571428573,22.80952380952381,26.761904761904763,24.80952380952381,23.714285714285715,25.238095238095237,25.333333333333332,24.047619047619047,25.095238095238095
60,24.38095238095238,27.0,26.142857142857142,25.61904761904762,24.095238095238095,25.428571428571427,29.714285714285715,25.571428571428573,22.476190476190474,30.952380952380953,32.80952380952381,23.523809523809526,25.19047619047619,25.714285714285715,22.428571428571427,26.047619047619047,26.80952380952381,24.80952380952381,22.761904761904763,26.095238095238095,27.0,25.238095238095237,22.285714285714285,24.238095238095237,24.333333333333332,23.428571428571427,23.857142857142858,24.904761904761905,24.0,23.238095238095237
61,25.0,27.571428571428573,26.095238095238095,24.285714285714285,21.952380952380953,27.476190476190474,26.285714285714285,22.571428571428573,23.714285714285715,29.19047619047619,30.714285714285715,25.238095238095237,23.952380952380953,25.476190476190474,21.238095238095237,24.61904761904762,25.857142857142858,23.0,23.19047619047619,25.857142857142858,25.047619047619047,23.095238095238095,25.142857142857142,27.476190476190474,25.666666666666668,21.80952380952381,24.61904761904762,23.80952380952381,25.047619047619047,22.857142857142858
62,26.19047619047619,28.047619047619047,27.142857142857142,23.666666666666668,23.571428571428573,26.095238095238095,26.61904761904762,24.904761904761905,22.285714285714285,29.238095238095237,32.666666666666664,23.61904761904762,24.761904761904763,26.857142857142858,22.714285714285715,26.047619047619047,27.761904761904763,23.19047619047619,23.761904761904763,26.571428571428573,23.61904761904762,24.285714285714285,23.80952380952381,26.80952380952381,26.523809523809526,22.0,23.047619047619047,26.238095238095237,24.285714285714285,22.857142857142858
63,25.61904761904762,27.61904761904762,26.285714285714285,24.476190476190474,24.523809523809526,26.61904761904762,28.666666666666668,26.238095238095237,24.142857142857142,29.38095238095238,30.333333333333332,25.38095238095238,25.571428571428573,27.523809523809526,20.476190476190474,24.952380952380953,23.476190476190474,23.666666666666668,22.61904761904762,23.714285714285715,25.047619047619047,23.904761904761905,25.142857142857142,25.666666666666668,26.333333333333332,23.61904761904762,24.285714285714285,27.285714285714285,25.714285714285715,24.714285714285715
64,26.428571428571427,26.095238095238095,23.61904761904762,24.095238095238095,23.38095238095238,29.095238095238095,26.61904761904762,25.19047619047619,23.095238095238095,26.333333333333332,28.80952380952381,22.571428571428573,24.666666666666668,26.666666666666668,24.38095238095238,24.666666666666668,24.571428571428573,21.714285714285715,23.38095238095238,23.952380952380953,26.761904761904763,23.428571428571427,26.523809523809526,26.80952380952381,25.61904761904762,23.857142857142858,22.38095238095238,23.952380952380953,23.476190476190474,22.952380952380953
65,25.095238095238095,25.952380952380953,28.095238095238095,24.38095238095238,25.047619047619047,26.285714285714285,27.285714285714285,24.571428571428573,23.857142857142858,30.095238095238095,28.523809523809526,24.095238095238095,26.428571428571427,26.333333333333332,21.428571428571427,25.857142857142858,23.904761904761905,23.9,21.047619047619047,23.952380952380953,25.38095238095238,26.095238095238095,23.0,23.904761904761905,26.428571428571427,25.857142857142858,24.238095238095237,25.095238095238095,24.333333333333332,22.61904761904762
66,26.333333333333332,25.333333333333332,28.142857142857142,26.05,22.65,27.55,25.476190476190474,25.80952380952381,24.238095238095237,28.2,31.19047619047619,23.428571428571427,25.571428571428573,24.238095238095237,22.666666666666668,24.61904761904762,25.142857142857142,23.45,22.19047619047619,25.714285714285715,26.523809523809526,25.61904761904762,24.095238095238095,26.952380952380953,26.571428571428573,23.285714285714285,23.714285714285715,23.80952380952381,24.952380952380953,24.0
67,25.85,27.7,28.55,24.63157894736842,25.0,26.473684210526315,27.85,25.75,23.526315789473685,31.210526315789473,31.75,22.75,23.0,26.65,24.0,25.35,26.65,24.105263157894736,21.6,24.210526315789473,23.85,24.15,25.35,29.9,26.3,27.9,24.85,24.95,23.6,24.05
68,26.05263157894737,25.8,26.45,23.473684210526315,24.36842105263158,25.68421052631579,26.05,25.75,22.94736842105263,30.736842105263158,31.55,25.7,23.5,25.25,25.1,24.7,26.2,22.68421052631579,22.9,26.0,26.6,25.35,24.4,26.4,25.9,25.55,24.6,25.35,25.3,23.45
69,25.157894736842106,28.25,27.0,24.68421052631579,23.105263157894736,26.263157894736842,26.65,25.75,22.63157894736842,30.36842105263158,32.7,24.1,22.6,26.0,23.7,26.75,24.4,23.736842105263158,24.3,24.210526315789473,26.7,25.85,26.85,26.4,27.05,24.25,25.95,26.45,24.5,24.65
70,27.57894736842105,26.85,27.8,23.42105263157895,22.473684210526315,25.36842105263158,25.55,24.3,23.05263157894737,30.31578947368421,27.65,26.7,24.0,26.35,24.0,25.55,23.95,22.0,22.65,25.57894736842105,25.3,25.35,23.7,26.05,26.65,25.7,26.75,26.2,26.85,21.9
71,23.94736842105263,26.75,27.95,24.05263157894737,24.736842105263158,24.105263157894736,28.45,24.7,26.473684210526315,28.105263157894736,29.45,26.15,23.25,28.25,23.55,27.5,27.45,23.63157894736842,21.55,26.210526315789473,24.85,26.3,25.05,25.55,26.8,26.2,24.6,26.25,26.85,25.6
72,26.0,25.9,25.7,25.157894736842106,22.105263157894736,27.526315789473685,29.3,23.95,23.63157894736842,29.789473684210527,32.7,25.35,26.9,26.0,21.85,25.7,26.45,22.473684210526315,22.1,26.105263157894736,25.45,25.1,27.75,26.3,25.0,26.1,25.68421052631579,25.2,25.35,26.3
73,26.333333333333332,24.38888888888889,27.833333333333332,25.444444444444443,21.833333333333332,24.77777777777778,26.63157894736842,24.63157894736842,24.22222222222222,28.944444444444443,28.88888888888889,25.157894736842106,22.833333333333332,25.11111111111111,24.210526315789473,25.36842105263158,24.94736842105263,20.72222222222222,21.333333333333332,25.88888888888889,23.944444444444443,23.68421052631579,25.473684210526315,26.57894736842105,25.31578947368421,22.22222222222222,24.72222222222222,23.666666666666668,23.11111111111111,22.61111111111111
74,27.0,27.166666666666668,25.944444444444443,25.166666666666668,21.11111111111111,24.666666666666668,27.210526315789473,23.5,22.555555555555557,29.555555555555557,28.88888888888889,22.833333333333332,23.833333333333332,25.666666666666668,21.72222222222222,23.38888888888889,23.38888888888889,21.88888888888889,21.11111111111111,26.22222222222222,23.27777777777778,25.22222222222222,23.833333333333332,28.5,26.157894736842106,23.5,23.5,22.944444444444443,21.333333333333332,20.5
75,25.555555555555557,26.88888888888889,27.88888888888889,22.944444444444443,22.11111111111111,24.77777777777778,27.789473684210527,23.833333333333332,20.055555555555557,28.72222222222222,31.61111111111111,24.22222222222222,22.77777777777778,25.61111111111111,23.444444444444443,25.833333333333332,25.0,22.38888888888889,22.333333333333332,26.61111111111111,27.0,25.11111111111111,24.944444444444443,25.444444444444443,25.555555555555557,21.22222222222222,26.22222222222222,25.666666666666668,25.88888888888889,23.833333333333332
76,26.666666666666668,27.0,26.444444444444443,21.61111111111111,21.833333333333332,24.833333333333332,26.333333333333332,24.22222222222222,22.38888888888889,30.055555555555557,29.38888888888889,24.61111111111111,23.833333333333332,24.666666666666668,21.22222222222222,25.88888888888889,23.72222222222222,22.61111111111111,19.88888888888889,24.666666666666668,23.22222222222222,25.166666666666668,25.055555555555557,26.72222222222222,24.333333333333332,24.77777777777778,26.0,24.77777777777778,22.77777777777778,24.444444444444443
77,27.055555555555557,26.555555555555557,24.72222222222222,23.166666666666668,22.61111111111111,23.88888888888889,26.166666666666668,26.27777777777778,24.166666666666668,29.27777777777778,30.166666666666668,25.11111111111111,23.055555555555557,24.666666666666668,20.5,24.38888888888889,25.72222222222222,22.27777777777778,22.0,26.0,25.72222222222222,26.38888888888889,25.72222222222222,23.61111111111111,23.27777777777778,24.444444444444443,24.11111111111111,24.333333333333332,22.944444444444443,25.333333333333332
78,24.944444444444443,26.22222222222222,27.5,24.61111111111111,23.333333333333332,25.11111111111111,26.27777777777778,25.77777777777778,24.166666666666668,29.61111111111111,29.833333333333332,26.333333333333332,22.833333333333332,25.22222222222222,21.27777777777778,26.944444444444443,23.61111111111111,21.555555555555557,22.0,25.333333333333332,25.72222222222222,23.77777777777778,24.333333333333332,27.72222222222222,25.666666666666668,23.61111111111111,23.833333333333332,24.666666666666668,24.88888888888889,22.72222222222222
79,26.055555555555557,27.833333333333332,27.333333333333332,26.11111111111111,23.38888888888889,25.22222222222222,27.22222222222222,26.5,24.555555555555557,28.77777777777778,28.11111111111111,25.444444444444443,22.0,26.833333333333332,23.72222222222222,24.61111111111111,24.055555555555557,21.666666666666668,22.77777777777778,26.77777777777778,24.055555555555557,23.333333333333332,25.833333333333332,25.5,26.38888888888889,24.333333333333332,25.055555555555557,24.166666666666668,23.444444444444443,22.38888888888889
80,24.72222222222222,30.444444444444443,23.944444444444443,22.11111111111111,23.666666666666668,25.27777777777778,27.11111111111111,24.5,24.22222222222222,31.555555555555557,31.38888888888889,26.0,22.166666666666668,26.88888888888889,22.11111111111111,24.22222222222222,25.88888888888889,22.27777777777778,23.77777777777778,27.38888888888889,24.88888888888889,24.555555555555557,27.27777777777778,27.27777777777778,25.333333333333332,23.61111111111111,24.166666666666668,23.77777777777778,22.944444444444443,22.333333333333332
81,25.666666666666668,28.11111111111111,26.055555555555557,24.444444444444443,23.22222222222222,24.22222222222222,27.77777777777778,26.444444444444443,23.22222222222222,27.5,31.444444444444443,22.555555555555557,21.88888888888889,25.38888888888889,22.333333333333332,26.555555555555557,25.444444444444443,23.333333333333332,24.555555555555557,28.22222222222222,26.833333333333332,24.055555555555557,24.22222222222222,26.5,24.38888888888889,23.61111111111111,23.0,25.555555555555557,24.666666666666668,24.555555555555557
82,24.88888888888889,27.5,27.666666666666668,23.833333333333332,23.11111111111111,25.666666666666668,26.72222222222222,25.77777777777778,25.444444444444443,30.72222222222222,31.666666666666668,26.27777777777778,23.166666666666668,26.0,24.333333333333332,28.666666666666668,25.88888888888889,24.0,20.77777777777778,26.444444444444443,27.11111111111111,27.0,25.555555555555557,28.5,26.055555555555557,25.5,23.555555555555557,25.38888888888889,23.11111111111111,25.055555555555557
